numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
61980;20201113000000;101410;-90;6;190;3.400000;293.350000;288.350000;73;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101260;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;4.100000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20201113000000;101960;140;3;240;6.600000;283.250000;275.550000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101610;mq;mq;880;mq;283.050000;mq;289.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201113000000;102070;50;6;240;6.400000;275.050000;273.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100240;mq;mq;160;mq;274.650000;mq;280.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201113000000;100390;20;1;260;10.800000;276.250000;271.650000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;1300;mq;mq;mq;mq;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201113000000;101080;90;1;270;5.100000;280.450000;279.050000;91;16180;0;mq;mq;100;8;6900;mq;mq;mq;100990;mq;mq;-240;mq;mq;mq;mq;279.850000;mq;mq;7.500000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;8;mq;6900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20201113000000;101320;40;3;70;8.100000;300.250000;297.350000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;-170;mq;296.750000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20201113000000;101450;110;3;70;4.500000;299.650000;294.850000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-80;mq;296.750000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201113000000;101380;80;3;170;1.300000;298.050000;296.250000;90;24310;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-160;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201113000000;101340;70;2;120;6.600000;299.550000;296.850000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;-60;mq;298.250000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201113000000;101300;60;3;100;5.500000;298.850000;297.050000;90;59600;0;mq;mq;mq;5;800;mq;mq;mq;101210;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;7.600000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;3.500000;5.300000;6.500000;mq;mq;mq;mq;4;mq;600;5;mq;780;mq;mq;mq;mq;mq;mq;
81401;20201113000000;101100;270;1;40;0.600000;298.650000;297.950000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-40;mq;295.750000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.400000;7.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201113000000;101130;220;3;100;1.200000;299.650000;298.650000;94;34850;0;mq;mq;mq;0;mq;mq;mq;mq;101040;mq;mq;-100;304.750000;mq;304.750000;mq;300.750000;mq;mq;1.700000;3.300000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20201113000000;101110;180;3;190;0.600000;299.050000;299.050000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-90;mq;296.150000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.800000;2.800000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201113000000;101210;340;1;300;0.600000;296.250000;295.550000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99980;mq;mq;-10;mq;295.950000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;12.400000;12.400000;12.400000;16.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20201113000000;99270;150;3;140;8.700000;266.150000;252.550000;29;30000;2;1;1;0;mq;mq;mq;mq;mq;98720;mq;mq;mq;260.450000;mq;267.250000;mq;mq;mq;mq;17.500000;36.000000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201113030000;101570;-210;7;150;2.700000;281.550000;280.150000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;160;mq;mq;mq;mq;278.650000;mq;mq;4.600000;5.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201113030000;101660;-170;8;130;3.100000;278.850000;277.950000;94;22880;0;mq;mq;mq;0;mq;mq;mq;mq;101080;mq;mq;350;mq;mq;mq;mq;275.350000;mq;mq;4.800000;4.800000;-10;1;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20201113030000;101090;-230;6;190;7.300000;286.150000;284.750000;91;8000;50;5;2;100;8;450;36;mq;mq;100980;mq;mq;-290;mq;mq;mq;mq;mq;mq;mq;10.700000;12.900000;-10;mq;mq;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20201113030000;101380;-220;8;150;5.200000;284.350000;283.450000;94;19510;0;mq;mq;100;8;450;mq;mq;mq;100570;mq;mq;-200;mq;mq;mq;mq;279.550000;mq;mq;8.100000;8.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20201113030000;101610;-170;6;190;5.500000;282.850000;282.350000;97;16160;0;mq;mq;100;8;250;mq;mq;mq;99770;mq;mq;40;mq;mq;mq;mq;278.950000;mq;mq;7.000000;8.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;210;8;mq;1380;mq;mq;mq;mq;mq;mq;
07072;20201113030000;101900;-150;8;100;3.700000;279.150000;278.750000;97;10170;0;mq;mq;100;8;1750;mq;mq;mq;100730;mq;mq;140;mq;mq;mq;mq;274.850000;mq;mq;4.600000;4.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20201113030000;101190;-50;6;210;7.700000;285.850000;284.950000;94;47470;0;mq;mq;100;8;250;mq;mq;mq;100020;mq;mq;-490;mq;mq;mq;mq;281.650000;mq;mq;11.700000;12.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;7;mq;240;7;mq;360;8;mq;630;mq;mq;mq;
07117;20201113030000;101180;-100;6;220;5.100000;285.250000;284.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100480;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20201113030000;101420;-160;6;190;5.600000;286.950000;286.150000;95;14180;0;mq;mq;100;8;250;mq;mq;mq;100980;mq;mq;-360;mq;mq;mq;mq;280.650000;mq;mq;8.600000;10.200000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20201113030000;101610;-150;7;170;2.300000;283.450000;282.950000;97;7230;0;mq;mq;100;6;150;mq;mq;mq;99860;mq;mq;-120;mq;mq;mq;mq;283.150000;mq;mq;3.600000;3.700000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;3;mq;120;5;mq;840;5;mq;1110;mq;mq;mq;
07149;20201113030000;101780;-170;8;170;1.500000;281.950000;281.350000;96;15000;1;2;2;90;7;800;35;mq;mq;100680;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;2.100000;3.200000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;6;920;3;6;1200;7;6;1750;mq;mq;mq;
07168;20201113030000;101940;-130;8;130;0.800000;281.150000;280.550000;96;17610;0;mq;mq;100;8;2250;mq;mq;mq;100500;mq;mq;60;mq;mq;mq;mq;273.950000;mq;mq;2.500000;4.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20201113030000;102080;-90;8;150;3.200000;281.050000;280.650000;97;8190;0;mq;mq;90;2;1250;mq;mq;mq;97950;mq;mq;60;mq;mq;mq;mq;278.550000;mq;mq;4.100000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;2;mq;1470;7;mq;1740;mq;mq;mq;mq;mq;mq;
07190;20201113030000;102210;-80;8;240;1.300000;276.950000;276.650000;98;140;45;mq;mq;101;9;30;mq;mq;mq;100330;mq;mq;60;mq;mq;mq;mq;276.150000;mq;mq;1.900000;1.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20201113030000;101500;-60;6;220;7.400000;287.450000;286.950000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;-340;mq;mq;mq;mq;mq;mq;mq;10.900000;15.100000;-10;mq;mq;mq;mq;1.800000;1.800000;1.800000;1.800000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20201113030000;101570;-120;8;150;2.700000;285.850000;285.350000;97;8400;0;mq;mq;100;4;1250;mq;mq;mq;101260;mq;mq;-300;mq;mq;mq;mq;282.750000;mq;mq;3.500000;5.300000;-10;2;0.000000;mq;mq;1.800000;2.800000;2.800000;2.800000;2.800000;mq;mq;mq;mq;4;mq;1350;5;mq;1620;7;mq;2100;mq;mq;mq;
07240;20201113030000;101730;-140;6;140;1.600000;284.350000;283.450000;94;20480;0;mq;mq;100;8;1750;mq;mq;mq;100380;mq;mq;-140;mq;mq;mq;mq;282.550000;mq;mq;2.600000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20201113030000;101890;-150;8;130;2.900000;283.150000;282.050000;93;19730;0;mq;mq;mq;mq;mq;mq;mq;mq;99880;mq;mq;-130;mq;mq;mq;mq;280.750000;mq;mq;3.600000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201113030000;102170;-50;7;0;0.000000;279.050000;279.050000;100;620;44;mq;mq;100;5;80;mq;mq;mq;99390;mq;mq;-30;mq;mq;mq;mq;283.150000;mq;mq;0.000000;1.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;5;mq;60;5;mq;1680;8;mq;2100;mq;mq;mq;
07299;20201113030000;102260;-60;8;180;3.600000;280.050000;278.950000;93;8580;0;mq;mq;90;7;2250;mq;mq;mq;98930;mq;mq;10;mq;mq;mq;mq;276.850000;mq;mq;4.900000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;2280;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20201113030000;101700;-130;7;150;4.400000;286.550000;283.850000;84;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;-320;mq;mq;mq;mq;mq;mq;mq;5.900000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20201113030000;101810;-80;6;190;3.900000;284.050000;281.950000;87;40350;mq;mq;mq;75;6;1750;mq;mq;mq;100360;mq;mq;-180;mq;mq;mq;mq;281.750000;mq;mq;5.900000;6.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;1;mq;1980;6;mq;2280;mq;mq;mq;mq;mq;mq;
07434;20201113030000;101970;-80;6;100;2.000000;282.850000;279.750000;81;34960;0;mq;mq;mq;5;1750;mq;mq;mq;97170;mq;mq;-200;mq;mq;mq;mq;282.050000;mq;mq;2.900000;3.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20201113030000;mq;-60;7;290;1.100000;276.250000;275.950000;98;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92500;mq;833;-90;mq;mq;mq;mq;276.650000;mq;mq;1.700000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20201113030000;102200;-50;6;150;3.600000;283.250000;281.850000;91;15000;3;0;0;50;4;2250;30;23;10;99310;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;5.900000;6.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;3;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20201113030000;101830;-70;6;130;2.700000;284.850000;282.950000;88;21660;0;mq;mq;90;7;2520;mq;mq;mq;101250;mq;mq;-280;mq;mq;mq;mq;283.550000;mq;mq;4.400000;7.600000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20201113030000;102010;-90;7;100;1.300000;282.050000;279.350000;83;20000;0;mq;mq;90;7;4320;mq;mq;mq;98860;mq;mq;-240;mq;mq;mq;mq;281.850000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20201113030000;102150;-100;7;100;1.000000;282.350000;281.450000;94;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93810;mq;mq;-120;mq;mq;mq;mq;280.450000;mq;mq;1.800000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20201113030000;102320;-60;8;0;0.000000;282.650000;282.050000;96;8390;0;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;-80;mq;mq;mq;mq;282.550000;mq;mq;0.900000;0.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20201113030000;mq;-50;8;30;4.500000;277.750000;273.850000;76;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92290;mq;855;-40;mq;mq;mq;mq;278.150000;mq;mq;7.400000;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20201113030000;101860;-110;8;90;2.100000;280.150000;279.450000;95;13430;0;mq;mq;100;8;7260;mq;mq;mq;101130;mq;mq;-360;mq;mq;mq;mq;283.050000;mq;mq;2.700000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20201113030000;101880;-100;8;160;2.800000;282.350000;278.750000;78;60000;0;mq;mq;90;7;4200;mq;mq;mq;97530;mq;mq;-390;mq;mq;mq;mq;281.050000;mq;mq;3.700000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20201113030000;102050;-110;8;0;0.000000;277.050000;276.450000;96;20000;0;mq;mq;100;8;6540;mq;mq;mq;97000;mq;mq;-340;mq;mq;mq;mq;279.050000;mq;mq;1.100000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;6540;8;mq;7320;mq;mq;mq;mq;mq;mq;
07630;20201113030000;101960;-70;7;140;5.700000;285.650000;283.350000;86;14340;0;mq;mq;mq;2;450;mq;mq;mq;100160;mq;mq;-310;mq;mq;mq;mq;283.850000;mq;mq;8.500000;9.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20201113030000;102290;-50;8;80;2.800000;285.850000;283.950000;88;19940;0;mq;mq;mq;5;800;mq;mq;mq;101900;mq;mq;-30;mq;mq;mq;mq;283.250000;mq;mq;3.800000;4.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;600;5;mq;870;mq;mq;mq;mq;mq;mq;
07690;20201113030000;102390;-50;8;340;3.900000;285.350000;281.850000;79;40000;2;0;0;10;1;1250;35;20;10;102070;mq;mq;50;mq;mq;mq;mq;284.450000;mq;mq;5.000000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20201113030000;102120;-100;6;250;1.200000;283.750000;282.950000;95;8230;0;mq;mq;100;8;150;mq;mq;mq;101580;mq;mq;-140;mq;mq;mq;mq;283.450000;mq;mq;1.900000;2.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;180;8;mq;480;mq;mq;mq;mq;mq;mq;
07761;20201113030000;102390;-90;8;40;4.000000;282.550000;279.950000;84;53250;0;mq;mq;mq;0;mq;mq;mq;mq;102280;mq;mq;-40;mq;mq;mq;mq;281.050000;mq;mq;6.400000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201113030000;102450;-50;8;220;3.400000;284.950000;281.250000;78;46820;0;mq;mq;mq;0;mq;mq;mq;mq;102300;mq;mq;70;mq;mq;mq;mq;286.050000;mq;mq;5.100000;6.100000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201113030000;101300;60;3;50;0.500000;297.150000;295.550000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;-60;mq;296.750000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201113030000;101640;60;3;160;4.700000;296.950000;289.750000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101570;mq;mq;260;mq;296.050000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201113030000;101360;70;3;90;4.400000;299.450000;295.350000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;-100;mq;297.750000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201113030000;101460;50;3;170;2.700000;298.250000;292.150000;69;45860;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;-200;mq;mq;mq;mq;mq;mq;mq;3.600000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20201113030000;102100;140;1;250;7.900000;284.850000;276.650000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101750;mq;mq;890;mq;282.950000;mq;289.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201113030000;102050;10;5;220;6.100000;275.250000;273.750000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100230;mq;mq;20;mq;274.550000;mq;280.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201113030000;100420;30;3;260;10.800000;277.050000;272.050000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100050;mq;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201113030000;101200;120;0;290;5.100000;280.250000;277.350000;82;19960;0;mq;mq;100;8;3900;mq;mq;mq;101110;mq;mq;160;mq;mq;mq;mq;279.550000;mq;mq;8.000000;10.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;3900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20201113030000;101400;80;1;100;7.900000;299.650000;296.950000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-30;mq;298.450000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20201113030000;101510;60;0;70;4.900000;299.750000;294.250000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;-50;mq;296.850000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201113030000;101430;50;0;10;0.600000;297.750000;296.850000;95;14330;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;0.800000;0.800000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201113030000;101390;50;1;90;6.500000;300.150000;296.650000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;-50;mq;298.250000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20201113030000;101150;50;1;70;0.500000;297.950000;297.650000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;0;mq;295.750000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.400000;7.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201113030000;101150;20;0;240;0.900000;297.950000;297.950000;100;11940;0;mq;mq;mq;4;800;mq;mq;mq;101060;mq;mq;20;mq;mq;mq;mq;299.850000;mq;mq;1.100000;1.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;3;mq;600;3;mq;750;5;mq;1740;mq;mq;mq;
81408;20201113030000;101130;20;0;0;0.000000;298.150000;298.150000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;10;mq;296.150000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.600000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201113030000;101230;20;0;0;0.000000;296.350000;295.850000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;-10;mq;295.950000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;12.400000;12.400000;12.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
